T             MC_cycles-ac                  N_spins                    <M>/N                  <M^2>/N                    <M^4>                    Gamma
2.3                    50000                      256          -0.000131328125        0.493657673706055        0.297586637419455         1.22112927060091
2.30050505050505                    50000                      256     0.000407276824951172        0.491573770717886        0.295617359684296         1.22335508095985
2.3010101010101                    50000                      256     0.000705971592509746        0.490688629232438        0.294818864306314         1.22445627322251
2.30151515151515                    50000                      256      0.00109058827015332        0.489755889356429        0.293854720244864         1.22510506957135
2.3020202020202                    50000                      256     -0.00101469898895697        0.488859926995681        0.293072897397118         1.22632838511116
2.30252525252525                    50000                      256    -0.000476396366792561         0.48868406991566        0.293042447094901         1.22708364576544
2.3030303030303                    50000                      256    -1.59673423307783e-05        0.486556417791855        0.291086295625908          1.2295759176824
2.30353535353535                    50000                      256    -0.000105896862243098         0.48523684997012        0.289856063710739         1.23104758539799
2.3040404040404                    50000                      256      0.00101523988403819        0.484834873713455          0.2892588230011         1.23054900438296
2.30454545454545                    50000                      256     0.000137709078079702        0.484003819877432        0.288721304229646         1.23248389338267
2.30505050505051                    50000                      256    -0.000313399332391375        0.484484489629852        0.289062480106616         1.23149305922282
2.30555555555556                    50000                      256     -0.00160971617161422        0.483473513434585        0.288013731284062          1.2321620259904
2.30606060606061                    50000                      256     -0.00100169129537954        0.481392804616567         0.28639829007712          1.2358655647665
2.30656565656566                    50000                      256    -9.47194106622576e-05        0.479745331837165        0.284952668102294         1.23808714031001
2.30707070707071                    50000                      256      0.00032769737523021         0.48041244992879        0.285271234807785         1.23603131750285
2.30757575757576                    50000                      256       0.0012107061317872        0.479223465595169        0.284100957592938         1.23707647036378
2.30808080808081                    50000                      256     0.000238754182082729        0.478602434606118        0.283866968692435         1.23926747924407
2.30858585858586                    50000                      256    -0.000286516111647624        0.477132162052055        0.282471190816373         1.24078569176083
2.30909090909091                    50000                      256    -0.000249471295356112        0.476315991595706         0.28161674092607         1.24127538467733
2.30959595959596                    50000                      256    -0.000333581824724749        0.476123648309313        0.281326781407007         1.24099940167779
2.31010101010101                    50000                      256     0.000552479069599717        0.474492265203321        0.280167864339293         1.24440012197409
