T             MC_cycles-ac                  N_spins                    <M>/N                  <M^2>/N                    <M^4>                    Gamma
2.35                    50000                      256           0.000838890625        0.405633030883789        0.220840755050547         1.34218567147543
2.35050505050505                    50000                      256     5.74995666503906e-05        0.403689605641222        0.219395863442072         1.34627351058648
2.3510101010101                    50000                      256     0.000198303710768223        0.404254021254891        0.219620527934861          1.3438915828141
2.35151515151515                    50000                      256     0.000257514962387019        0.402666612448153        0.218537973291563         1.34783170782618
2.3520202020202                    50000                      256    -0.000334836908217818        0.401506334635334        0.217336296577297         1.34817869307797
2.35252525252525                    50000                      256      0.00148099420433273        0.400503161478172        0.216714626160407         1.35106525572677
2.3530303030303                    50000                      256    -0.000561796486638933        0.400209683873232         0.21614184879748         1.34947137223446
2.35353535353535                    50000                      256    -0.000938281951752593        0.398976572585577        0.215390589747663         1.35310635883062
2.3540404040404                    50000                      256    -0.000693413391387404        0.398394384058491        0.214914515511961         1.35406444183303
2.35454545454545                    50000                      256     0.000145213510393989        0.396686041129126        0.213565343878214         1.35717841032378
2.35505050505051                    50000                      256     0.000245509849027498        0.394710798288027        0.211947115805659         1.36040899719238
2.35555555555556                    50000                      256     0.000116924027284776        0.395465058457639        0.212699412170495         1.36003490717099
2.35606060606061                    50000                      256    -0.000951329326551842        0.393775902748197        0.211129688337689         1.36160467848483
2.35656565656566                    50000                      256    -0.000268184113018184        0.393229369409031        0.210686914787261         1.36252873433601
2.35707070707071                    50000                      256     0.000215504615580852        0.391884308638564        0.209735256880219         1.36570120828151
2.35757575757576                    50000                      256      0.00150170918149046        0.392832578680891        0.210412779509734         1.36350620189347
2.35808080808081                    50000                      256      0.00095664910514902        0.390905700489164        0.208771169474792         1.36623849125528
2.35858585858586                    50000                      256     0.000602701816056699         0.39190981803238         0.20939429238307          1.3633035094992
2.35909090909091                    50000                      256     0.000461157305396897        0.388287512923917        0.206753083451579         1.37134000944803
2.35959595959596                    50000                      256     -0.00060083548542758        0.389489468822499        0.207805083520153         1.36982386563747
2.36010101010101                    50000                      256    -0.000331765951361495        0.387262366530562        0.206018499278541         1.37371180106721
2.36060606060606                    50000                      256    -0.000861363971074751        0.386304764865672        0.205074808022028         1.37420708632483
2.36111111111111                    50000                      256    -0.000575461470301201        0.384419157081245        0.203538896299086         1.37732798277316
2.36161616161616                    50000                      256     0.000188993960363163        0.385917023344661        0.204707150471226         1.37450125358109
2.36212121212121                    50000                      256     0.000186120700765767        0.384794648066747        0.203924264893418         1.37724390611456
2.36262626262626                    50000                      256     0.000798447703398737        0.382680690909802        0.202234315730894         1.38096207280398
2.36313131313131                    50000                      256      0.00123089001863414        0.383144030335527        0.202464103575654         1.37918939259065
2.36363636363636                    50000                      256    -0.000177769183586471        0.381604315344285        0.201510706728866         1.38379440928872
2.36414141414141                    50000                      256    -0.000108100691087339        0.380859229010491        0.200685433283446         1.38352459050702
2.36464646464646                    50000                      256     -0.00110996410183246        0.380966132780806         0.20071176832603         1.38292968330787
