T             MC_cycles-ac                  N_spins                    <M>/N                  <M^2>/N                    <M^4>                    Gamma
2.3                    50000                     1024          -0.000287421875        0.364206370269775        0.172073402732088         1.29723504152456
2.30050505050505                    50000                     1024    -0.000339664787292481        0.362648016247403        0.170962835118445         1.29996332184061
2.3010101010101                    50000                     1024    -0.000101732389139384        0.362050974625398        0.170400494959459         1.29996425310165
2.30151515151515                    50000                     1024     0.000284451002696373        0.360224575467203        0.169121400336642         1.30332249027415
2.3020202020202                    50000                     1024    -0.000287288627831768        0.359136403807123        0.168359117688767         1.30532237355471
2.30252525252525                    50000                     1024    -0.000204196024280062        0.357419635072365        0.167274693485112         1.30940329248693
2.3030303030303                    50000                     1024     0.000510690996482004         0.35393183238026        0.164785129144438         1.31546339504712
2.30353535353535                    50000                     1024    -0.000104965752832375        0.354615592835601        0.165208301021893         1.31376052648008
2.3040404040404                    50000                     1024     4.73569369381999e-05         0.35242615010601        0.163652554130242         1.31760895059677
2.30454545454545                    50000                     1024     0.000186598374700873         0.35258093137609        0.163587549574199         1.31592944796226
2.30505050505051                    50000                     1024    -0.000279559902502471        0.348187431100934        0.160660149683148          1.3252017097167
2.30555555555556                    50000                     1024      0.00122805863672827        0.347957896486991        0.160543995906185         1.32599130057146
2.30606060606061                    50000                     1024     0.000563182427601243        0.346168148830213        0.159220992288294         1.32869749091124
2.30656565656566                    50000                     1024      0.00113319952953395        0.345283334473433        0.158446540229611         1.32902003004919
2.30707070707071                    50000                     1024     0.000223091132766556        0.344998817726453        0.158159425844051          1.3288007547685
2.30757575757576                    50000                     1024    -0.000360486026256566          0.3413995738715        0.155743211908371         1.33623602921844
2.30808080808081                    50000                     1024    -0.000541238328713502        0.339814056179006        0.154852517053401         1.34102103632194
2.30858585858586                    50000                     1024     -0.00136075207405554        0.338739947560697        0.154046979886068         1.34251873922299
2.30909090909091                    50000                     1024     0.000757175707805268        0.338687618555064        0.153985400697145          1.3423967953801
2.30959595959596                    50000                     1024     0.000227632536690215        0.337279771183741        0.152897354482565         1.34406224530889
2.31010101010101                    50000                     1024      0.00138410426098991        0.333508005134561        0.150559161883258         1.35361345665386
2.31060606060606                    50000                     1024     0.000453154697681737        0.332262899489213        0.149653709086303         1.35557572728011
2.31111111111111                    50000                     1024     0.000189016909638446        0.331894747759142        0.149202756755963         1.35449088870393
2.31161616161616                    50000                     1024      9.0346583682582e-05        0.328648970983004        0.147072356382258         1.36165315624804
2.31212121212121                    50000                     1024    -0.000103522427091437        0.328043564316651        0.146761790440657         1.36379771136885
2.31262626262626                    50000                     1024      0.00064598598413798        0.326372575466496        0.145399576940018         1.36500997706263
2.31313131313131                    50000                     1024     9.71841783187635e-05         0.32539838727308        0.144847150277981         1.36797815721526
2.31363636363636                    50000                     1024    -0.000753279571857586        0.323725058559264        0.143608393510241         1.37033638037579
2.31414141414141                    50000                     1024    -0.000263589187458189        0.321554831455713        0.142284362193996         1.37609080431137
2.31464646464646                    50000                     1024     0.000560677383868413         0.32055644042538        0.141639995855477         1.37840516442975
2.31515151515151                    50000                     1024    -0.000859746027599232        0.318553490203518        0.140282889931366         1.38241987361969
2.31565656565657                    50000                     1024    -0.000815720678323008        0.318667821708058        0.140193724151662         1.38055002841143
2.31616161616162                    50000                     1024    -1.60327852224925e-05        0.316189231592924        0.138612900987628         1.38646688942643
2.31666666666667                    50000                     1024    -0.000226579690701682        0.312761054675029        0.136393658837104         1.39434049917188
2.31717171717172                    50000                     1024     -0.00033167056442292        0.313558380550485        0.136804968937026         1.39144180171744
2.31767676767677                    50000                     1024    -0.000998544108453557        0.310526760303343        0.134740610531145         1.39733470678694
2.31818181818182                    50000                     1024    -0.000947851420323091        0.311215205494572        0.135269808649659          1.3966232258788
2.31868686868687                    50000                     1024     0.000252536342634734        0.308727394067307        0.133661131228906         1.40234476693804
2.31919191919192                    50000                     1024     0.000986262943002211        0.306834638214816        0.132502814139797          1.4073960634478
2.31969696969697                    50000                     1024    -0.000230813841509472        0.304878790454353         0.13100617596578         1.40940998618596
2.32020202020202                    50000                     1024     -0.00011127254041421        0.305050887245063        0.131203462454403         1.40994025840709
2.32070707070707                    50000                     1024    -0.000620733522709025        0.302899705842103        0.129850136529614          1.4152876189893
2.32121212121212                    50000                     1024    -0.000403013743508077         0.30278438456914        0.129593732851391         1.41356912991801
2.32171717171717                    50000                     1024     -0.00011721123181089        0.299577089025916         0.12763646059508         1.42218980039416
2.32222222222222                    50000                     1024     0.000303551053590644        0.298143572942456        0.126638667610321         1.42467377210904
2.32272727272727                    50000                     1024     6.21702686575772e-05        0.296584820638997        0.125822477868941         1.43040952683494
2.32323232323232                    50000                     1024     0.000105920133815299        0.295594113520128        0.125082760421831          1.4315479340137
2.32373737373737                    50000                     1024    -0.000307544343736932        0.294273789496814        0.124139100243828         1.43352552244053
2.32424242424242                    50000                     1024     0.000352919185122682        0.295424089885119        0.124953037064499         1.43170982031477
2.32474747474747                    50000                     1024    -0.000435957722735828        0.291282005468759         0.12238550715839          1.4424563496774
2.32525252525253                    50000                     1024    -0.000217089448996361        0.290094249611092        0.121628547445218         1.44529759500161
2.32575757575758                    50000                     1024     0.000564443643608496        0.289655510354447        0.121281795162547         1.44554636805604
2.32626262626263                    50000                     1024      0.00134516059019957        0.287046725781966        0.119706148250894         1.45281816734077
2.32676767676768                    50000                     1024     0.000153154800838887        0.285459247330353        0.118671539926974         1.45632513537433
2.32727272727273                    50000                     1024     0.000610780581523519        0.283594821672368        0.117405081932065         1.45978972636931
2.32777777777778                    50000                     1024    -0.000259475509708836        0.284291318053705        0.117677064526888         1.45601092036333
2.32828282828283                    50000                     1024    -0.000307478464405245        0.282319361767895        0.116484801794206         1.46146338084547
2.32878787878788                    50000                     1024     0.000601524660306211        0.280452506980835        0.115321842812466         1.46619900548519
2.32929292929293                    50000                     1024     -0.00105671078860739        0.278122291371585        0.113888665447105         1.47234269648079
2.32979797979798                    50000                     1024       6.421711808705e-05        0.276671433902959        0.112946714643874         1.47551952594701
2.33030303030303                    50000                     1024     -0.00115831013504706        0.276381953166145        0.112789290935736         1.47655117372718
2.33080808080808                    50000                     1024     0.000859754071275874        0.273267036474414        0.110940115975658         1.48564183890348
2.33131313131313                    50000                     1024      7.8915991608523e-05        0.273953514502243        0.111391373729655         1.48421838643382
2.33181818181818                    50000                     1024    -0.000220972762110194        0.271854819239952        0.110020228122096         1.48867011014682
2.33232323232323                    50000                     1024       0.0004057909206287        0.270717178559763        0.109373565536988         1.49238453488356
2.33282828282828                    50000                     1024     0.000465906815519593         0.27003033708164        0.108818358181622         1.49237186195264
2.33333333333333                    50000                     1024     -0.00133702481378755        0.266826247767481        0.107021547579127         1.50319086811163
2.33383838383838                    50000                     1024     0.000474303024920529        0.266207823092103        0.106507033147191         1.50292275231494
2.33434343434343                    50000                     1024    -0.000892398993845223        0.265683908856184        0.106224774532571         1.50485728012054
2.33484848484848                    50000                     1024     3.41628516607572e-05        0.265043259971991        0.105831192105736         1.50653823711403
2.33535353535354                    50000                     1024     0.000349975992465983        0.264205447372747        0.105239927968877         1.50763776255153
2.33585858585859                    50000                     1024     0.000420323239843014        0.260980029392762        0.103343530634322          1.5172905163218
2.33636363636364                    50000                     1024     0.000638451203441391        0.260153474100116        0.102836343612892         1.51945333612204
2.33686868686869                    50000                     1024    -0.000600187651249664        0.257860575805042        0.101619294899124         1.52829179302018
2.33737373737374                    50000                     1024    -0.000960734393325317        0.258735011186655         0.10182353810559          1.5210300126148
2.33787878787879                    50000                     1024     0.000442687428281902        0.255497881745816       0.0999445106062513         1.53103224683396
2.33838383838384                    50000                     1024     0.000497801043694168        0.255621950208462        0.100091777483465          1.5318001721921
2.33888888888889                    50000                     1024     0.000263974394633173        0.254378312318988       0.0992369454377843         1.53360397204296
2.33939393939394                    50000                     1024     0.000246240622499476        0.252187167150337       0.0980875017401382         1.54229591013753
2.33989898989899                    50000                     1024     -0.00146469470306421        0.249951723345486       0.0969259610644688         1.55141449599204
2.34040404040404                    50000                     1024    -0.000436025849092096        0.249052214923069        0.096266499428434         1.55200945542794
2.34090909090909                    50000                     1024     0.000196340231850675        0.248217698724004       0.0956470082434421         1.55240810139543
2.34141414141414                    50000                     1024      0.00100661292385077        0.248117329824228        0.095541457516153         1.55194978397933
2.34191919191919                    50000                     1024     0.000133301427043345        0.246201622325643       0.0945674291536716         1.56012631427351
2.34242424242424                    50000                     1024    -0.000340373701032515        0.244745977176821       0.0937175455960555         1.56455120665465
2.34292929292929                    50000                     1024    -8.86308958692414e-05        0.243469478563879       0.0929460705291524         1.56798528486815
